 Review_date , Main review , Rating , Emp, Pros , Cons , Helpful_count,
12/10/2011," ""There's a reason it's hard to get a position with TFS| but once you're in| you are in."" ",4,Current Employee - Skip Tracer - Collections, Pros -Doesn't feel like a call center environment.-Every TL (Team Leader) is different| but most are understanding and provide you with constructive feedback and present you with fair opportunities to excel.-Monthly incentive of up to $1200 for the top 50% performers in your group.-Management is very down to earth| in a building with 600+ people most of them know my name| even if they've only seen me once.-Employee lease/purchase incentive is huge! Most people who could never afford a new car| let alone a Lexus are able to drive one at discounted lease rates.-Benefits are amazing! - Zero cost healthcare benefits to the associate!-Lots of company events and opportunities to work with local groups| charities and other organizations to support your local region.-It's Toyota| it's rewarding everyday to talk to people| even from a collections standpoint| who are on their multiple car. Our customers are very loyal and because of that we can operate our collections methodologies in a manner that allows us to put brand/customer service first. , Cons -Mostly due to the economy and initiatives to cutback| there is currently little room for growth/promotion.-A lot of TL's and other upper (but non-management) employee's have become very complaisant in their roles.-If you're a top performer you will be left alone| which is good| until you realize the top performer is not earning that spot honestly - It's obvious when you see your numbers and ranks amongst your peers as to who is working and who is cheating. ,-4,
23/10/2011," ""Toyota Motor Europe is a good place to develop good cars in Europe for the European market."" ",3,Current Employee - Senior Engineer, Pros International environment| using latest technologies| good level of team work| can get what you want but need to work for it to get approval| strong challenge mentality| opportunities to change functions within the company. , Cons Many high barriers and layers to pass to get approval| difficult to go it alone without intervention from home division in Japan| working culture can sometime boarder on disrespect for people. ,-2,
9/10/2011," ""Best Place to learn Automotive Manufacturing"" ",4,Former Employee - Intern, Pros Very good guidance and room for growth; You can become a perfectionist in your domain. , Cons Highly pressurized work environment; But at the end you gain a lot of knowledge in a very short period of time. ,0,
20/10/2011," ""ok"" ",3,Former Employee - Anonymous Employee, Pros well know company in the world , Cons too many contractors and low salary ,0,
25/9/2011," ""A good company to work for| choose your group wisely."" ",4,Current Employee - Region Representative, Pros Great company.Work life balance.Good people , Cons If you're not in the right group...you may find yourself looked down upon. ,0,
22/9/2011," ""Bask in halo of manufacturing - sales and marketing is not taken seriously"" ",1,Former Employee - Project Manager, Pros European travelFor the more Machiavellian| easy to do nothing all day , Cons Clueless| backward looking management of 1970s vintage ,-2,
3/8/2011," ""You will learn lots of transferrable skills| however the pay else where can pull you away very easily..."" ",4,Former Employee - Supplier Production Management, Pros What better place to learn about the Toyota Production System than from those who created it. You will live and breath it everyday. It will help you throughout the rest of your career| the skills you learn are all transferrable. ," Cons You need to do your time before you can progress to senior levels| it is not possible to leap frog people. Pay is not great| especially when there are consultancy firms ready to use your new found ""Lean"" skills with their clients. ",0,
1/8/2011," ""Lack of ""actual"" responsibility given to employees; Japan controls everything."" ",2,Current Employee - Engineer, Pros Very diverse experience. You can learn anything here| from managing in diverse cultures| to very specific technical knowledge. , Cons Lack of work/life balance. Toyota headquarters in Japan controls everything and has all power. Very slow promotion/advancement process. ,0,
7/6/2011," ""Comfortable & boring"" ",2,Current Employee - Assistant Manager, Pros Nice work and life balance with small pressure under the recognized brand and job security. Compensation package is so so considering the pressure. However you cannot differentiate yourself by performance. It would be comfortable if you are at your 50s. , Cons Not exciting and little opportunity to make yourself valuable in job market. In case you would like to accelerate your career development in your 20s or 30s| this is the last place to go. ,-2,
16/5/2011," ""Very rigid environment"" ",3,Former Employee - Customer Service Representative, Pros This company offers good benefits. In theory they strive to improve and are very organized. Management tries to give impression that associates can say what they think without negative repercussions. , Cons There is no possibility of advancement. Company will rather hire less competent people from outside than more competent people from inside. If you speak up it will eventually come back to you to haunt you. Some very good employees will get fired and rumors will go around what happened. Management will not give any information. Change at Toyota happens very slowly. ,-1,
17/5/2011," ""Potentially extremely productive due to great human and physical resources however due to poor leadership."" ",2,Current Employee - Design Engineer, Pros A real chance to work in JapanMulticultural environmentOne of most reputable auto manufacturers in the worldRelatively secure employment , Cons Local management exists not due to skill but due to endurance.No real passionNo good leaders as examplesLow MotivationWorking in Belgium ,0,
15/5/2011," ""Great Benefits.....Hit a ceiling at the regional office hard to get out."" ",3,Former Employee - Anonymous Employee, Pros The benefits package is awesome....if it has not changed no dependents is free. Also you get to lease a vehicle with insurance and maintenance included at a reasonable price. , Cons If you work in a field office you hit a ceiling where you cannot move up you only can move up if your willing to move all over the country. Also the reviews are subjective vs. objective and if the supervisor likes people to kiss up to them and you don't your review can be influenced by the supervisors feelings vs. the work actually performed. ,-1,
16/3/2011," ""."" ",3,Current Employee - Anonymous Employee, Pros Continuous improvement focusDriven staffGreat vehicle benefits and Super , Cons Work Life balanceSharing of knowledge and activity across similar working groups in different departmentsPromotion and Rotation system ,0,
27/12/2010," ""Very little promotional opportunity to grow and move up"" ",1,Current Employee - Contract Analyst, Pros excellent benefits| car health care etc.. , Cons No job growth opportunity for those who want to expand. ,-2,
26/11/2010," ""Process Integration Issues"" ",3,Former Employee - Anonymous Employee, Pros Having process for most of daily operations. , Cons Too many processes| which are mostly executed from off-shore| are not even fully integrated. ,0,
29/10/2010," ""Toyota Motor Manufacturing Indonesia Review"" ",5,Former Employee - Production Engineering Intern, Pros All employees are friendly and helpful to interns. They have great culture and they want their employees to constantly develop and mature within the organization. , Cons Most of the upper level managers are Japanese| which causes some barriers in communication. However| they have translators in communicating. ,0,
7/11/2010," ""Don't get on the wrong side of managers"" ",2,Current Employee - Claims Specialist, Pros Co-workers are great people who really care about the customers. Great benefits. , Cons Very political office environment. They will tell you about the open door policy but in the VSA department the only open door is the door to leave if you don't just keep your mouth shut and fall in line even if the wrong things are being done. ,-2,
25/9/2010," ""Toyota Japan"" ",5,Former Employee - Staffer, Pros Great learning curve especially as a fresh graduate.People are very friendly & willing to share & teach. , Cons Working in Japan needs Japanese language skills.Life in Japan is very expensive. ,0,
24/8/2010," ""Slow"" ",4,Current Employee - Anonymous Employee, Pros good work life balance here , Cons slow| lack of promotions| and opportunities to move up ,0,
12/8/2010," ""Not too bad"" ",4,Former Employee - Anonymous Employee, Pros Great benefits. If you would like a chance to start small and advance| Toyota is a good place to work. No complaints. , Cons Easy to get overwhelmed and overworked if you don't pay attention. There are a lot of things to do all the time. ,0,
25/8/2015," ""Wonderful"" ",4,Current Employee - Service Manager, Pros Nice enviorment. Good infrastructure. Great ambience and maintained firm. , Cons Staff appointed is not worth. ,0,
18/2/2017," ""Great learning experience"" ",3,Former Employee - Human Resources Intern, Pros The Japanese culture of respect is quite evident. , Cons Being a millennial| I found the environment a bit too orthodox and not so enjoyable. ,0,
4/11/2015," ""good to work here but very less increment"" ",3,Current Employee - Anonymous Employee, Pros value added and good product knowledge...good opportunity| Quality cars.... , Cons No benefits in salary| no proper increments..... ,0,
25/9/2014," ""Horrible Culture"" ",1,Former Employee - Senior Officer, Pros Centrally located| brand name| great outlook , Cons Nothing to look forward for ,0,
30/7/2013," ""to get a gist of the co and understand the situation better from other participants of the website and others"" ",1,Current Employee - IT Manager, Pros brand| presence| learning and agility , Cons rigid| adament management and non employee friendly ,-1,
4/2/2013," ""I started as a Line technician and now I am a Vice President"" ",1,Current Employee - Vice President, Pros Toyota is not about cars but about people. No other company in works is like Toyota It is a culture you are always encouraged to do better , Cons After working with Toyota you cannot work for any other company ,-2,
27/10/2012," ""great working experience..."" ",4,Former Employee - Sales Officer, Pros process is awesome...definetly those who really want to work profesionally should join Toyota... , Cons except people who work around| everything is ok... ,-1,
29/10/2012," ""its really a good company working hard and in welfare of employers and consumers"" ",4,Current Employee - Senior Administrator, Pros its really a good company working hard and in welfare of employers and consumers , Cons it is full furnished well an d good for the job ,0,
28/9/2012," ""desire for you"" ",5,Former Employee - Automotive Technician, Pros Treating customer as a king|Employees get good training |Work quality and standardization| etc.... , Cons skill competition and get good appreciation for the good performance ,-1,
26/9/2012," ""toyota way of production is the best process in the wold"" ",4,Current Employee - Assistant Manager( Marketing), Pros Toyota have a standard operating procedure(SOP) which will help one to guide own self. no need to experiment with trail and error method. , Cons Japanese work culture is a good one but adapting it everywhere is quite difficult. ,-1,
