website_name,company_name,Author_name,Article_Name,date,rating,pros,cons,review_rating,expert_remarks,remarks 
www.autotrader.co.uk,Renault',Ivan Aistrop,New 2016 Renault Megane first drive review,First published: 20th July 2016,,,,,,"Like previous Meganes, the latest version of Renault's family hatchback aims to appeal to buyers with its style and technology. So, is it a winning formula?"
www.autotrader.co.uk,Renault',Ivan Aistrop,Renault Clio Hatchback (2016 - ) review,Last updated: 4th April 2017,3.3,"Swish looks,Comfy ride and capable handling,Efficient engines","Interior quality could be better,Some ergonomic issues,Rivals have more safety kit",,"
The Renault Clio is a solid contender in the supermini class, if not quite up there with the absolute best. There's a lot to like, including its style, sophisticated driving manners and some punchy turbocharged engines, not to mention decent equipment and affordability. 
","The Renault Clio is a flamboyantly styled supermini that will doubtlessly appeal to style-conscious buyers. Then again, so will rivals like the Ford Fiesta and Volkswagen Polo."
www.autotrader.co.uk,Subaru',,Subaru WRX Hatchback (2010 - 2013) review,Last updated: 26th November 2014,2.9,"Huge performance,Equipment levels are high,Sounds fantastic","Bland looks,Cheap interior,Some models too expensive",,"
The Subaru WRX STI hatchback is blisteringly fast on a B-road, thanks to its standard four-wheel drive. It may be expensive to run and have a disappointing cabin, but it does benefit from an excellent reliability record.
","Read the Subaru WRX STI hatchback (2007 - 2010) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives."
www.autotrader.co.uk,Suzuki',Pete Tullin,2016 Suzuki SX4 S-Cross first drive review,First published: 22nd September 2016,,,,,,"Suzuki claims the latest S-Cross is effectively an all-new car, thanks to a cosmetic nose job, revised suspension settings and a couple of new engines. We’re interested in how it stacks up against the likes of the Nissan Qashqai and Kia Sportage."
www.autotrader.co.uk,Renault',Andy Pringle,Top 5 best SUVs,First published: 30th August 2016,,,,,,"These SUVs have enough style, space and versatility to tempt any car-buyer..."
www.autotrader.co.uk,SEAT',Pete Tullin,New Seat Ateca 2.0 TDI 150 first drive review,First published: 13th June 2016,,,,,,"The Ateca is Seat's first SUV, but with big brother Volkswagen just a phone call away, there’s no lack of expertise behind the scenes. Underpinned by proven mechanicals, spiced with Spanish gusto and priced to kill, it could be one of the best cars of 2016"
www.autotrader.co.uk,SEAT',,2016 Seat Ateca first drive review,First published: 17th March 2016,,,,,,"The Ateca is Seat's first ever SUV, but there's no sign of any inexperience, as our drive in an early example shows that it could well be one of the best in its class"
www.autotrader.co.uk,Suzuki',Andy Pringle,New 2016 Suzuki Baleno first drive review,First published: 12th May 2016,,,,,,"With an extremely spacious cabin and lots of standard equipment, the new Baleno is trying to tempt buyers away from the biggest-selling superminis, like the Ford Fiesta"
www.autotrader.co.uk,Subaru',,Subaru WRX Saloon (2010 - ) review,Last updated: 7th November 2014,3.6,"Incredible pace,Huge grip and enjoyable handling,Surprisingly practical","A bit too extrovert for some,Not cheap to buy or run,Fuel consumption is terrifying",,"
The Subaru WRX STI is a high-performance saloon version of the fast and hugely capable Impreza, which offers huge performance, but now comes with a high price tag.
","Read the Subaru WRX STI saloon (2010 - 2013) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives."
www.autotrader.co.uk,Subaru',,Subaru Legacy estate (2009 – ) review,Last updated: 24th November 2014,3.8,"Reliable,High equipment levels,Very safe","Fussy cabin design,Bland exterior design,No economical versions",,"
The Subaru Legacy is a great alternative to the more predictable German offerings. It’s reliable, spacious and well-equipped. However, it isn't as good to drive and is expensive to run.
","Read the Subaru Legacy estate (2009 - ) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives."
www.autotrader.co.uk,SEAT',Jon Quirk,Everything you need to know about… the Seat Ateca,First published: 18th October 2016,,,,,,"Colours, prices, specs, dimensions and more on the Seat Ateca family car."
www.autotrader.co.uk,Renault',Pete Tullin,Renault Scenic MPV (2016 - ) review,Last updated: 1st March 2017,3.5,"Striking design,Family friendly cabin,Flexible diesel engines","Remote steering,High levels of wind noise,Trim quality could be better",,"
Based on its looks alone, we feel confident that the Renault Scenic has a bright future. It’s not the most refined or engaging motor to drive, but its spacious, airy cabin, family-friendly versatility and easy practicality, married to its SUV-inspired styling, gives it a showroom appeal that few, if any, alternatives can match.
","With its SUV-inspired styling, 20-inch alloys and imaginative interior design, the latest Scenic is a tempting alternative to the plethora of ‘vans-with-windows’ that have become the MPV norm."
www.autotrader.co.uk,Renault',Ivan Aistrop,New 2016 Renault Clio first drive review,First published: 15th July 2016,,,,,,"The Renault Clio has always been a solid choice for anyone looking at a supermini, but it now has revised looks, an upgraded interior and a new engine/gearbox combination."
www.autotrader.co.uk,Subaru',,Subaru BRZ coupe (2012 – ) review,Last updated: 2nd December 2014,4.1,"Excellent handling and steering feel,Low speed entertainment,Great seating position","The engine can feel flat until it’s run-in,Interior quality can’t touch an Audi TT’s,Small boot opening",,"
The Subaru BRZ coupe is a refreshing sports car, which doesn’t rely on outright speed, but enthrals its driver with its instant handling responses.
","Read the Subaru BRZ coupe (2012 - ) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives"
www.autotrader.co.uk,SEAT',Jon Quirk,2016 Seat Ateca first drive review,First published: 7th October 2016,,,,,,"SUVs and crossovers have become Britain’s family car of choice, and carmakers like Seat are responding. The Ateca is the company’s first example that aims to steal sales away from the hugely popular Nissan Qashqai. "
www.autotrader.co.uk,Subaru',Andy Pringle,Subaru WRX STI Saloon (2010 - ) review,Last updated: 26th April 2016,3.1,"Very fast cross country,Old-school charm and rally-bred pedigree,Sharp, but forgiving handling","Engine flat below 3,000rpm,Firm ride can be very uncomfortable,Poor fuel economy; expensive to run",,"
At the right time and in the right place, the WRX STI is a fantastic car to drive, and amazingly quick and rewarding across country. However, it’s not hard to find rivals that are as quick, but much easier to live with day-to-day, more sophisticated to drive and considerably cheaper to run.
","Read the Subaru WRX STI (2014 - ) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives."
www.autotrader.co.uk,Suzuki',Paul Bond,Reborn 2017 Suzuki Ignis debuts in Paris,First published: 29th September 2016,,,,,,"European version of new Suzuki Ignis city car debuts in Paris, reborn as a dinky SUV, with two- and four-wheel drive, and a hybrid model planned."
www.autotrader.co.uk,Renault',Pete Tullin,2016 Renault Twingo GT first drive review,First published: 1st December 2016,,,,,,"Renault has put a firework up the exhaust pipe of its cute city car, to create the Twingo GT. Could this be another explosive masterpiece from the wizards of the hot-hatch game, or a bit of a damp squib? "
www.autotrader.co.uk,Subaru',Andy Pringle,Subaru XV (2012 – ) expert review,Last updated: 2nd December 2014,3.0,"Smart-looking, stylish SUV,Full-time 4WD gives good off-road ability,Excellent performance in crash tests","More expensive than its natural competition,Uncomfortable ride and poor refinement,Cheap-looking cabin",,"
The Subaru XV is aiming at the same market as the likes of the Ford Kuga and Volkswagen Tiguan, but it’s too expensive and not talented enough for us to recommend.
","Read the Subaru XV 4x4 (2012 - ) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives"
www.autotrader.co.uk,Renault',Pete Tullin,2016 Renault Grand Scenic first drive review,First published: 12th September 2016,,,,,,"With its striking, SUV-inspired styling and gangsta-sized 20-inch alloys, the all-new Scenic is cooler than a warehouse full of Magnums. Does it also have the practicality, versatility and comfort to meet modern family demands, though? "
www.autotrader.co.uk,Renault',Ivan Aistrop,Renault Zoe hatchback (2017 - ) review,First published: 16th January 2017,3.8,"An affordable price,Stylish looks and good to drive,Low running costs","The limited range won’t suit everyone,Limited rear leg-room and high seating,Annoying whirring noise as you’re driving",,"
For our money, the Renault Zoe is the best electric car yet. It combines a grown-up and relaxing driving experience with good quality and practicality, and it's affordable to buy and own. Just make sure you can live with the limited range.
","For our money, the Renault Zoe is one of the best mainstream electric cars yet. It combines a grown-up and relaxing driving experience with decent quality and practicality, and it's affordable to buy and own. Just make sure you can live with the limited range."
www.autotrader.co.uk,SEAT',Andy Pringle,New Seat Leon on sale in 2017,First published: 20th October 2016,,,,,,"The changes apply to all three body styles, and centre on a minor facelift inside and out, along with the introduction of new technology. "
www.autotrader.co.uk,Suzuki',Pete Tullin,Suzuki SX4 S-Cross SUV (2016 - ) review,First published: 3rd October 2016,3.2,"Cabin is reasonably roomy and practical,The best models are cheap to buy and run,Petrol engines are smooth and quiet ","Diesel engine is rough and extremely noisy ,Cabin sounds open to the elements,Some interior panels look and feel rather cheap",,"
Clearly, there are aspects of Suzuki’s latest S-Cross that are noteworthy. The styling may be a bit questionable, but if you spec it accordingly and choose one of the punchy petrol engines, the S-Cross is an awful lot of car for the money. Stray beyond the encouragingly affordable entry model however, and you’ll butt up against some very impressive competitors. The ,, , and the multi award-winning , all offer a more engaging drive, a better standard of interior finish and far superior refinement.
","The S-Cross’ startling nose job may well polarise opinion, but the latest range of petrol engines and affordable entry price are sure to be met with universal approval. "
www.autotrader.co.uk,Suzuki',Pete Tullin,2016 Suzuki Ignis first drive review,First published: 5th December 2016,,,,,,"The Ignis name returns to UK after a decade in the wilderness. While the old car was a bland, boxy supermini, the latest Ignis has been reinvented as a riotous looking compact urban crossover. "
www.autotrader.co.uk,Suzuki',Pete Tullin,Suzuki Ignis hatchback (2017 - ) review,Last updated: 28th February 2017,3.5,"Funky styling,Cheap to buy and economical to run,Tardis-like interior space","Ride and refinement aren’t great,Interior trim looks and feels cheap,Safety kit is trim dependent",,"
With its distinctive styling, surprising amount of interior space and highly competitive price, the Ignis has joined the growing band of must-have city cars. Certainly, it’s not the most comfortable car, it’s not particularly refined and you definitely don’t want to look too closely at the material quality. But, despite this, the Ignis is essentially a fun and likeable little car. A word to the wise, though: only top-trim cars get what we would consider to be the requisite amount of safety kit as standard, so choose with care when specifying your Ignis.,
","The Ignis looks bonkers and is fun to drive; and, for many buyers, that will be enough."
www.autotrader.co.uk,Subaru',Andy Pringle,Subaru WRX STi road trip,First published: 18th March 2015,,,,,,"In this film, Andy Pringle drives the Subaru WRX STI, the spiritual successor to the rally cars made famous by Richard Burns and Colin McRae"
www.autotrader.co.uk,Subaru',Ivan Aistrop,Subaru Outback Estate (2015 - ) review,Last updated: 4th December 2015,3.2,"Very practical family estate car,Generous luxury and safety equipment,Subaru has an impressive reliability record","Petrol engine is flawed in a number of ways,Ride is rather lumpy,Some poor ergonomics",,"
The Subaru Outback is a practical estate car, with a high-quality cabin and lots of equipment. The standard four-wheel drive means it’s not the cheapest car of its type to buy or run, and for many drivers, it’ll be a needless expense. For those that do need a 4x4 estate, though, the Outback is a decent choice.
","The Subaru Outback is part off-roader and part family estate car, in much the same way as the Skoda Octavia Scout or Vauxhall Insignia Country Tourer"
www.autotrader.co.uk,Renault',Ivan Aistrop,2017 Renault Zoe first drive review,First published: 19th December 2016,,,,,,"The Renault Zoe was already one of the better electric cars on sale, and the vastly increased range only makes it more appealing. "
www.autotrader.co.uk,Renault',Ivan Aistrop,Renault Grand Scenic MPV (2016 - ) review,First published: 1st February 2017,3.4,"Striking design,Practical for five folk,Flexible diesel engines","Could be roomier for seven,Lumpy ride,Remote steering",,"
The Grand Scenic is not the most refined or the most engaging motor to drive, but the biggest issue with this family carry-all is that it isn’t roomier when you’re travelling seven-up. That said, it’s very practical indeed for five, with plenty of space, lots of storage and tech, plus a big boot. The funky looks also give the car a showroom appeal that few MPVs can match.
","With its SUV-inspired styling, standard 20-inch alloys, and airy interior, the latest Grand Scenic is a refreshing alternative to the rather bland ‘boxes on wheels’ that currently dominate the mid-sized MPV sector."
www.autotrader.co.uk,Renault',Andy Pringle,Facelifted version of Renault Captur to be shown at Geneva,First published: 2nd March 2017,,,,,,Minor changes to the looks inside and out are complemented by even more options for buyers of Europe's top-selling small crossover to personalise their purchase
www.autotrader.co.uk,SEAT',Pete Tullin,2017 Seat Leon first drive review,First published: 21st November 2016,,,,,,"The Leon gets a new three-cylinder petrol engine, enhanced tech and a subtle face lift for 2017. Question is, are these tweaks enough to keep it among the leaders of the family hatchback class?"
www.autotrader.co.uk,SEAT',Pete Tullin,SEAT Leon Hatchback (2016 - ) review,First published: 1st December 2016,4.1,"Sporty exterior design,Good economy and performance,Excellent value for money and strong residual values","Some hard interior plastics,1.6 diesel engine is quite noisy,Not the quickest touch-screen reactions",,"
The Leon offers an enticing mix of value and panache, and is one of the better cars in its class to drive; praise indeed, given this is a class full of superb-driving cars. With a wide range of strong, refined engines, a stylish interior and sufficient space for young families, its great strength in depth far outweighs its few weaknesses.,
","The Leon is cheaper to buy than the Volkswagen Golf it is based on, but it shares almost all of its cousin’s virtues, including a fun-to-drive character and a wide range of potent, refined engines"
www.autotrader.co.uk,SEAT',Rachael Hogg,Seat announces seven-seat SUV for 2018,First published: 23rd March 2017,,,,,,"Within the space of a year, Seat has announced three SUVs. This as yet unnamed model will be the largest of the three and go on sale in 2018."
www.autotrader.co.uk,SEAT',Andy Pringle,Seat reveals new Leon Cupra hot hatch,First published: 5th December 2016,,,,,,"The flagship for the revised Leon range uses the same engine as the Volkswagen Golf R, making this the most powerful road-going Seat car ever."
www.autotrader.co.uk,SEAT',Andy Pringle,Seat launches sporty FR version of Ateca SUV,First published: 4th April 2017,,,,,,"With its own bespoke looks inside and out, the new FR trim will give a more dynamic look and feel to Seat's sought-after SUV"
www.autotrader.co.uk,Suzuki',Phill Tromans,All-new Suzuki Swift debuts at Geneva Motor Show,First published: 8th March 2017,,,,,,"The lighter, more powerful new Swift seeks to challenge the dominance of Ford’s Fiesta"
www.autotrader.co.uk,Subaru',Paul Bond,2016 Subaru Levorg 1.6 DIT Lineartronic first drive review,First published: 30th September 2015,,,,,,"Subaru has a long history of fast and fun turbo estates, but is the new Levorg a worthy successor to the likes of the Legacy Spec-B and Impreza STI?"
www.autotrader.co.uk,Subaru',Ivan Aistrop,Subaru Levorg Estate (2015 - ) review,Last updated: 9th December 2015,3.2,"Smart looks inside and out,Practical and cleverly designed cabin,Refined petrol engine","Some ergonomic issues,Ride comfort could be better,Not cheap to buy or run",,"
The Subaru Levorg provides impressive practicality, lots of standard equipment and an enjoyable driving experience. It’s not cheap to buy or run, though, and the breathless performance and bumpy ride might make you wish you’d spent your cash elsewhere.
","The Subaru Levorg is a four-wheel drive estate car, offered exclusively with a petrol engine and an automatic transmission. That gives it very few direct rivals, but will also limit its appeal"
www.autotrader.co.uk,Renault',Phill Tromans,Renault Clio long-term test review – first report,First published: 31st March 2017,,,,,,Road tester Phill Tromans is spending six months living with the stylish supermini to see how well it can cope with the challenges of everyday life.
www.autotrader.co.uk,SEAT',Rachael Hogg,All-new 2017 Seat Ibiza revealed,First published: 31st January 2017,,,,,,"The sheet has come off the fifth generation of the Seat Ibiza. It's got new looks, has grown a bit, and has plenty of tech."
www.autotrader.co.uk,SEAT',Rachael Hogg,Seat reveals pricing and spec for sporty Ateca FR,First published: 15th May 2017,,,,,,"The Ateca FR was unveiled at the Barcelona Motor Show last week. It will be available to order from 3 July, and arriving in UK showrooms from August. "
www.autotrader.co.uk,Suzuki',Ivan Aistrop,Suzuki Swift Hatchback (2017 - ) review,Last updated: 31st May 2017,3.7,"Good fun to drive,Cracking turbocharged engine,Should be affordable to buy and run","Interior feels a little low-rent,Only range-topping version has clever safety kit,Boot could be bigger",,"
The Suzuki Swift is a stylish supermini that’s great fun to drive and comes with loads of equipment. What’s more, we expect it to be very affordable to buy, more so than many of its supermini rivals. Granted, the iffy interior quality means it’s not perfect, but if you can look past that, it’ll be very appealing indeed. 
","The Suzuki Swift is an affordable supermini that majors on fun and style, and on that score, it competes with cars like the Seat Ibiza, Hyundai i20 and Mazda 2."
www.autotrader.co.uk,Subaru',Andy Pringle,Subaru revises XV crossover,First published: 9th February 2016,,,,,,"A new 'face', more economical engines and a higher-quality interior aim to raise the appeal of Subaru's compact crossover "
www.autotrader.co.uk,Suzuki',Andy Pringle,New Suzuki Swift on sale in June,First published: 27th April 2017,,,,,,"New small car will be sold alongside the larger and more expensive Baleno, to expand Suzuki's line-up of good-value superminis"
www.autotrader.co.uk,Subaru',Andy Pringle,Revised Subaru Forester to go on sale in April,First published: 30th March 2016,,,,,,"Subaru has announced a series of changes to its top-selling car in the UK, aimed at making the Forester more comfortable and better to drive"
www.autotrader.co.uk,Suzuki',Ivan Aistrop,Suzuki Jimny SUV (2013 - ) review,First published: 16th May 2017,1.6,"Affordable to buy,Exemplary reliability record,Good off-road","Abysmal on-road,Poor quality,Not very practical",,"
By just about every tangible measure, the Suzuki Jimny is a very poor car when compared with its rivals. It’s awful on the road, the quality is poor, it’s not very practical, it’s noisy and uncomfortable, it has barely any equipment and, although it’s cheap to buy, other rivals are even cheaper. It’s very impressive off-road and it’s extremely reliable, and as a result, the car has carved out a very loyal cult following. If you’re not one of the hardcore few, though, pretty much any other small SUV will suit you better.
","The Suzuki Jimny is a miniature 4x4 that’s rugged and reliable, but disappointing in just about every other area. Other small SUVs – like the Dacia Duster 4x4 – give you much more ability for even less cash."
www.autotrader.co.uk,Renault',Ivan Aistrop,Renault Megane Sport Tourer estate (2016 - ) review,First published: 3rd March 2017,3.6,"Looks unique and flamboyant,Affordable to buy and run,Generously equipped","Could be more practical,Interior is a little drab,Rivals are better to drive",,"
The Renault Megane Sport Tourer is a compact estate car that majors on style and equipment, and provides plenty of both for an affordable price. Running costs are affordable as well. However, it still doesn’t trouble the best small estates because it falls a little short on quality, it’s pretty average on practicality, and it’s rather so-so to drive.
","The Renault Megane Sport Tourer is a small estate car that aims to provide lots of space and practicality for an affordable price. In that way, it’s a rival for cars like the Seat Leon ST and the Peugeot 308 SW."
www.autotrader.co.uk,Subaru',Pete Tullin,2016 Subaru Forester first drive review,First published: 2nd December 2016,,,,,,"The Forester has always been a favourite with the Barbour jacket set, but Subaru would prefer it to appeal to a much wider audience. The latest improvements are aimed at making it a more convincing rival to the likes of the Seat Ateca and Honda CR-V."
www.autotrader.co.uk,Subaru',Pete Tullin,Subaru Forester SUV (2016 - ) review,First published: 2nd December 2016,3.3,"Strong performance,Great visibility,Spacious, airy and practical cabin"," Noisy diesel engine,Lacks on-road traction and steering feel,Extremely thirsty turbo petrol engine",,"
Set against a backdrop of SUVs that deliver all the comforts, refinement and easy driveability expected of a modern family car, the Forester is always going to struggle. The latest models may be spacious and comfortable enough, but the powertrains are not particularly refined, and the cabin finish is still too basic to appeal to an increasingly sophisticated audience. Throw into the mix vague steering and an obvious lack of front-end traction, and the Forester is seriously out-classed by all too many rivals.,
","The Forester has always been a favourite with the Barbour jacket set, but Subaru is hoping the latest enhancements to comfort and refinement will help it appeal to a wider demographic."
www.autotrader.co.uk,Renault',Rachael Hogg,"New Renault Captur to cost from £15,355",First published: 2nd May 2017,,,,,,"After Renault revealed the new Captur at the Geneva Motor Show in March, the company has announced pricing and spec for the revised range"
www.autotrader.co.uk,SEAT',Ivan Aistrop,SEAT Ibiza Hatchback (2017 - ) MK5 review,First published: 6th April 2017,3.8,"Looks smart inside and out,Good blend of comfort and agility,Fizzy turbocharged engines","Reliability record is only so-so,Slightly awkward driving position,Could be more versatile",,"
As an all-rounder, the Ibiza is pretty difficult to fault. It’s nice to drive, nice to sit in, nice to look at; and, it’s practical enough and pretty affordable to buy and run. It’s not the absolute best supermini on offer, but it’s right up there, and its swish looks and impressive tech will be enough to seal the deal for a lot of buyers.
","The Seat Ibiza is a five-door supermini to rival the likes of the Ford Fiesta, Vauxhall Corsa and Volkswagen Polo, and it looks to attract buyers with its smart styling and lots of in-car technology. It’s not half bad to drive, either."
www.autotrader.co.uk,Skoda',Andy Pringle,"Skoda unveils the Kodiaq, its first large SUV",First published: 29th September 2016,,,,,,"The Kodiaq represents a number of firsts for Skoda - its first large SUV and its first seven-seater - but like all of the company's products, it should be excellent value."
www.autotrader.co.uk,Renault',Andy Pringle,New Megane RS hot hatch will have four-wheel steering,First published: 23rd June 2017,,,,,,"One of the most eagerly awaited hot hatches will be revealed later this year, and it will have some innovative technology to try and take it to the top of its class"
www.autotrader.co.uk,Skoda',Paul Bond,2016 Skoda Kodiaq first drive review,First published: 21st November 2016,,,,,,"Skoda has built its first seven-seat SUV, but can the new Kodiaq follow in the Yeti’s successful footsteps? We’ve tested it to find out."
www.autotrader.co.uk,Renault',Rachael Hogg,Renault announces full details for all-new Koleos SUV,First published: 4th May 2017,,,,,,"The all-new Koleos is available to order now, with first UK deliveries expected in the summer."
www.autotrader.co.uk,Subaru',Phill Tromans,Subaru unveils new XV crossover at Geneva Motor Show,First published: 7th March 2017,,,,,,"The all-new XV aims to offer a genuine crossover experience, with off-road capability and improved behaviour on-road"
www.autotrader.co.uk,Renault',Phill Tromans,Renault Clio long-term test review – second report,First published: 9th June 2017,,,,,,"After spending a bit of time getting to know the Renault Clio, Phill is starting to build up his likes and dislikes..."
www.autotrader.co.uk,Skoda',Rachael Hogg,Full details of 2017 Skoda Octavia announced,First published: 11th January 2017,,,,,,"Changes to Skoda's biggest-selling model include a new look and more technology, to tempt buyers away from the Vauxhall Astra and Ford Focus."
www.autotrader.co.uk,Skoda',Andy Pringle,Skoda reveals tougher-looking Scout version of new Kodiaq ,First published: 26th January 2017,,,,,,"With a more rugged appearance than the standard model, as well as four-wheel drive, the Kodiaq Scout will be seen in the flesh for the first time at the Geneva Show in March"
www.autotrader.co.uk,Renault',Phill Tromans,Renault Captur SUV (2017 - ) review,First published: 6th June 2017,3.8,"Stylish design,Good interior quality,Plenty of space","Fiddly, slow infotainment system and sat-nav,Steering lacks weight and feel,Engines are a bit noisy",,"
The Captur is our pick of the growing small SUV market, mixing good looks with comfort and practicality. A mid-life facelift only enhances its appeal further.
",Renault’s hugely successful compact SUV gets a mid-life facelift from 2017 onwards. Does it still have the appeal of its predecessor?
www.autotrader.co.uk,SEAT',Rachael Hogg,Seat reveals new Arona SUV,First published: 26th June 2017,,,,,,"The small SUV class is growing all the time, and Seat is the latest to join the battle for buyers, with a smaller brother for the Ateca that offers huge scope for personalisation"
www.autotrader.co.uk,Renault',Andy Pringle,Hybrid version of new Renault Scenic and Grand Scenic on sale now,First published: 6th July 2017,,,,,,"The company's first hybrid combines a diesel engine and an electric motor, bringing modest improvements in fuel economy and slightly lower CO2 emissions."
www.autotrader.co.uk,Skoda',Paul Bond,Skoda Kodiaq SUV (2016 - ) review,Last updated: 31st May 2017,4.5,"Tidy handling,Brilliant practicality,Highly equipped","High-power diesels are noisy,Sheer size may put off some drivers,Seven seats not standard on every model",,"
The Skoda Kodiaq is a rare beast. It’s a big SUV with a premium image, space for seven, loads of equipment, and a high-quality interior, but a low price. Families will be well catered for by its roomy and practical cabin, and handy little features to make journeys easier, but drivers will not be disappointed either, with tidy handling and a strong engine line-up. The most aggressively priced models do not offer the same standard of kit as the mid-range versions (or seven seats), but it still represents great value motoring, and undercuts anything else like it by miles.,
","Skoda is known for building practical and affordable cars, but its new SUV, the Kodiaq, adds seven-seat versatility and a premium cabin into the mix to make it one of the brand’s most desirable cars yet."
www.autotrader.co.uk,Skoda',Phill Tromans,Skoda Octavia Estate (2017 - ) review,Last updated: 21st April 2017,3.9,"Masses of space throughout,Generous equipment,Wide range of engine choices","Smallest engines can be grumbly,Looks are not to everyone’s taste,Question marks over reliability",,"
The Skoda Octavia Estate is a fantastic all-rounder. It might not appeal to everyone’s heart, but it ticks every box that any head would want. It’s hugely spacious, well-equipped and priced keenly, and full of clever features to make everyday life easier. It all adds up to a very attractive package, and for our money, it’s one of the very best cars of its type.
",The estate version of Skoda's practical and well-priced family car takes the battle to rivals like the Seat Leon ST and Peugeot 308 SW.
www.autotrader.co.uk,Skoda',Jon Quirk,Skoda Octavia Estate long-term test review – fourth report,First published: 6th October 2016,,,,,,"Jon survives Ride London, and the Octavia survives a significant bash to the front passenger side."
www.autotrader.co.uk,Skoda',Andy Pringle,Skoda unveils new Karoq SUV,First published: 19th May 2017,,,,,,"This is our first chance to see the Kodiaq's new baby brother, which will rival the likes of the Seat Ateca when it goes on sale later this year."
www.autotrader.co.uk,Skoda',Andy Pringle,Skoda shows off new Octavia vRS hot hatch,Last updated: 11th January 2017,,,,,,Skoda reveals more details about the high-performance model that will sit at the top of the recently revised Octavia range. 
www.autotrader.co.uk,Proton',,Proton Satria Neo Hatchback (2007 - ) review,Last updated: 6th November 2014,2.0,"Nice steering feel,Handsome exterior styling,Decent equipment levels for the price","Cramped in the front and rear,Noisy at speed,Unappealing interior",,"
The Proton Satria Neo is a handsome supermini with impressive handling, but its has too many shortcomings for us to recommend. It's short of safety kit, is cramped and noisy, and has a low-quality interior. Plenty of similarly priced rivals are far better. 
","Read the Proton Satria Neo hatchback (2007 - ) expert review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives."
www.autotrader.co.uk,Skoda',Andy Pringle,Skoda reveals facelifted Citigo ,First published: 10th February 2017,,,,,," To be revealed at next month’s Geneva Show, the new-look city car has a revised front end, new-look dashboard and extra equipment."
www.autotrader.co.uk,Skoda',Phill Tromans,2017 Skoda Octavia first drive review,First published: 14th February 2017,,,,,,Skoda's best-selling car gets a facelift and some new technology. It remains a brilliant all-rounder with plenty of space and equipment for the money.
www.autotrader.co.uk,Skoda',Phill Tromans,Skoda Octavia hatchback (2017 - ) review,Last updated: 21st April 2017,3.9,"Masses of space,Generous equipment,Wide range of engine choices","Smallest engines can be grumbly,Looks are not to everyone’s taste,Question marks over reliability",,"
The Skoda Octavia hatchback is a fantastic all-rounder. It might not appeal to everyone’s heart, but it ticks every box that any head would want. It’s spacious, well-equipped and priced keenly, and full of clever features to make everyday life easier. It all adds up to a very attractive package, and for our money, it’s one of the very best cars of its type. And, with the quality of the opposition, that’s some praise.
",Skoda's practical and well-priced family hatchback takes the battle to rivals like the Volkswagen Golf and Honda Civic.
www.autotrader.co.uk,Skoda',Andy Pringle,New Skoda SUV will be called Karoq,First published: 30th April 2017,,,,,,"Following on from the success of the seven-seat Kodiaq, Skoda is set to take on smaller models like the Seat Ateca with this new car, which replaces the Yeti in the company’s line-up"
www.autotrader.co.uk,Skoda',Pete Tullin,Skoda Rapid Spaceback hatchback (2017 - ) review,First published: 11th May 2017,3.2,"Affordable to buy and run,Roomy cabin and a big boot,Decent levels of equipment","Not the most polished car to drive,Many cheap-feeling interior plastics,Looks dated compared to snazzier rivals",,"
The Rapid Spaceback is a classic example of Skoda’s philosophy, ‘Simply Clever’. Offering loads of car for your money, it’s priced on par with most superminis, yet offers roughly similar levels of space to cars from the class above. It’s also a reasonably capable car in most areas. Pleasant enough to drive, thanks to nimble handling and nippy performance from its three-cylinder petrol engine, it’s a decent all round proposition, even if it is ultimately let down by an agitated ride and rudimentary interior quality. 
","The Spaceback provides loads of metal for your money, but in the cut throat world of heavy discounts it’s up against some formidable opposition, including the superb Ford Focus and Vauxhall Astra."
www.autotrader.co.uk,Skoda',Rachael Hogg,Skoda previews electric SUV Vision E concept ,First published: 29th March 2017,,,,,,Skoda's Vision E concept gives us the first glimpse of a production car that will rival the likes of the Tesla Model X and Jaguar I-Pace when it goes in sale in 2020. 
www.autotrader.co.uk,Vauxhall',Andy Pringle,Vauxhall reveals new range-topping Insignia Country Tourer,First published: 5th April 2017,,,,,,"Following same principle as Audi's allroad models, the Country Tourer is a more rugged-looking, four-wheel drive version of the latest Insignia, which will be sold alongside the previously announced Grand Sport and Sports Tourer estate  "
www.autotrader.co.uk,Proton',Ivan Aistrop,Proton Savvy Hatchback (2005 - ) review,Last updated: 18th November 2014,1.7,"Affordable to buy,Reasonably well equipped,Nippy around town","Noisy engine,Cheap cabin,Cheaper rivals are much better",,"
The Proton Savvy looks and feels like a car from a bygone era. Yes, it's cheap, but countless rivals are just as cheap and offer you much, much more. Go for one of those instead.
","Read the Proton Savvy hatchback (2007 - ) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives."
