CarName,year,date,qtr,Vader Sentiment,Normal rating,review,,,,
Volkswagen Motor Corp,2012,19-04-2012,Q2 2012,0.7783,5,  I never expected to do a dealbut i had read alot of good things about the new passat and went for a test drive.I tested the V6 SEL and i fell in love with it.,,,,
Volkswagen Motor Corp,2012,05/11/2012,Q2 2012,0.128,4.5,Excellent MPG large interior great torque giving one great passing ability.,,,,
Volkswagen Motor Corp,2012,27-05-2012,Q2 2012,0.6369,5, Very nice VW handles well plenty of room plenty of horses decent fuel Fender stereo.....like no other panoramic moonroof lets the sun in and no heat,,,,
Volkswagen Motor Corp,2012,06/10/2012,Q2 2012,0.7096,3.625, Purchased a new 2012 Turbo Beetle 3 months ago.,,,,
Volkswagen Motor Corp,2012,16-06-2012,Q2 2012,0,4.625,105 miles with approximately 5 gals used. I have been using it as a commuter car 20 miles average per day. 1/2 interstate the other Blvd/city driving. ,,,,
Volkswagen Motor Corp,2012,18-06-2012,Q2 2012,0.9485,4.875,I would like to have seen more of the european look. It's now more subdued like the Honda Motor Corp and Toyota Motor Corp. I realize that's what they were going for just would have liked to seen a little more flow in the lines.,,,,
Volkswagen Motor Corp,2012,06/07/2013,Q2 2012,0.4588,5,All of it!,,,,
Volkswagen Motor Corp,2012,07/12/2012,Q3 2012,0,3.625, Great driving and handling.,,,,
Volkswagen Motor Corp,2012,13-07-2012,Q3 2012,-0.34,3,The car has been in three times so far for the same repair and I am doubtful that VW will ever be able to correct the problem.,,,,
Volkswagen Motor Corp,2012,16-07-2012,Q3 2012,-0.4019,3,They go down fine but stop and go when you close them.,,,,
Volkswagen Motor Corp,2012,16-07-2012,Q3 2012,0,4.75, We've had our new VW Bug for about 8 weeks. Made one payment on it. Wish we knew about the window issue prior to purchase! 2 weeks ago traveling at 50mph the driver side window literally EXPLODED... yes I said exploded... sounded like a collision. Called the police as I thought someone may have thrown something that hit the window. Not so. Took to dealer where they prepared to fix the prob only to find that they called people in from Detroit Corperate to have a look see... the next day! Picture and all in hand the fix procedure was on only to find out the glass was backordered. Couple this with rude no-customer service and no reselution my next stop is the AG in the great stae of GA. ,,,,
Volkswagen Motor Corp,2012,19-07-2012,Q3 2012,0.6314,4.5,Hopefully with enough pressure they will speed up a fix. ,,,,
Volkswagen Motor Corp,2012,24-07-2012,Q3 2012,0,4.25,Although the car is a blast to drive I have been experiencing problems with the drivers and passenger windows.,,,,
Volkswagen Motor Corp,2012,25-07-2012,Q3 2012,0,4.5, Just bought the 2012 Beetle on Saturday. Got a good price and loved the style and feel of the car over the Golf I was originally thinking about getting.,,,,
Volkswagen Motor Corp,2012,31-07-2012,Q3 2012,-0.8674,4.875, I researched and negotiated a great deal over the internet with a local dealer.,,,,
Volkswagen Motor Corp,2012,08/10/2012,Q3 2012,0.2006,3.75,very comfy for my 1:45 commute. Tons of trunk space. We have had Audi Volvo etc this is our favorite.,,,,
Volkswagen Motor Corp,2012,14-08-2012,Q3 2012,0,3.25,There is a driver side window issue.,,,,
Volkswagen Motor Corp,2012,22-07-2015,Q3 2012,0,2,It will work afar several attempts.,,,,
Volkswagen Motor Corp,2012,25-10-2011,Q4 2012,0.7535,5,I have a call into the dealer asking for help. I suspect it's the tires. we'll see...,,,,
Volkswagen Motor Corp,2012,12/03/2011,Q4 2012,0,4.75,Took over a month to get from the factory but has been well worth the wait.,,,,
Volkswagen Motor Corp,2012,12/04/2011,Q4 2012,0.9106,4.625, This is my 3rd TDI. I've owned a 2003 Jetta TDI (5 spd) 2010 Jetta Sportwagen TDI (DSG). Neither of the newer models could reach the 47MPG that the 2003 Jetta got. That said the 2010 was a great car (39 MPG) but I've been waiting for the Passat TDI for the size and comfort. Both of which are 5's in my book. I've had the Passat now for 2 weeks and about 1000 miles. Averaging 41.5 MPG with mostly commuting at 70-75 MPH. Very nice car with one exception. At higher speeds the car seems to wander slightly as if you were driving through gusty winds requiring small steering inputs. A bit annoying i might add.,,,,
Volkswagen Motor Corp,2012,12/08/2011,Q4 2012,0.6124,4.125, So far I have 2700 miles and have only filled (16 gal) the tank 3 times (first one on the dealer!).,,,,
Volkswagen Motor Corp,2012,27-12-2011,Q4 2012,0,4.625,will not come up all the way all the time.,,,,
Volkswagen Motor Corp,2012,12/10/2015,Q4 2012,0.7783,1,Like most of the others I have the window issue where it is a pain to get them back up. At first I thought it was some kind of special feature I couldn't figure out but after poking around a bit it seems I'm in good company.,,,,
Volkswagen Motor Corp,2013,18-02-2014,Q1 2013,0.3612,5, Our new Beetle is our 7th VW.,,,,
Volkswagen Motor Corp,2013,01/02/2016,Q1 2013,0.9298,4, 7/4/17 car has 60000 miles and still no problem. It's an awesome little car. If I had to do it again I would buy vw beetle convertible.,,,,
Volkswagen Motor Corp,2013,29-02-2016,Q1 2013,0.6249,5,I did not have a Jetta in mind but the mileage and price were both right so I test drove it and to my surprise liked it a lot despite it being fairly vanilla on the style front.,,,,
Volkswagen Motor Corp,2013,03/03/2016,Q1 2013,-0.4704,5,It rides like a much larger car but is fun to drive and quick in both acceleration and twisty roads and traffic. My wife is very impressed since she drives it to work because of the gas mileage.,,,,
Volkswagen Motor Corp,2013,16-02-2017,Q1 2013,0,5,Gas is premium which one should get 28 city 34 highway. Road noise is as good as hard top. It can get pricy once you start adding options.,,,,
Volkswagen Motor Corp,2013,29-04-2014,Q2 2013,0,4.625,I work as an outside salesperson and was looking for a car that would get great gas mileage and still have some style.,,,,
Volkswagen Motor Corp,2013,17-06-2014,Q2 2013,0.9891,4.25, I bought my 2013 Jetta 2.5 SE with 4000 miles on it four months ago and it now has 15000 miles.,,,,
Volkswagen Motor Corp,2013,13-05-2016,Q2 2013,0.5106,3,Now at 50000 miles the car still runs great. No problems so far and still very happy with my choice.  Still a great little car.,,,,
Volkswagen Motor Corp,2013,05/11/2017,Q2 2013,0.0516,5,I'm avg 28mpg.,,,,
Volkswagen Motor Corp,2013,06/04/2017,Q2 2013,0,5,"The new Beetle TDI is a far cry from our 2003 model with 490000 miles. It still gets 47mpg the new one is not so good but at 41-45 that ain""t bad.",,,,
Volkswagen Motor Corp,2013,09/08/2015,Q3 2013,0.8514,4, I will start with the only thing that could be improved and that is the transmission. I have the DSG transmission and it is great and refined at normal driving speed (15 mph plus) However it is a bit rough when coasting to a stop driving through a parking lot and other slow situations. It seems there is more low end torque than the transmission knows how to handle and when it downshifts from 3rd to 2nd to 1st gear it is not as smooth as other non-diesel non DSG cars the dealer checked the transmission and all was good no defects were found. Everything else this car aces fuel economy is off the charts build quality is what you expect from VW which is excellent no squeaks or rattles the interior materials are solid and not cheap ergonomics are great and I love the no nonsense designs of the controls. The car handles great and the 2.0 turbo diesel has loads of torque which makes passing and merging into a freeway a breeze (no drama it just builds speed) Road noise is better than other cars I've tested on this seGM Motor Corpent and great for long journeys front seats are very comfortable and there is great leg room for the back occupants (I'm 6' tall). Trunk space is actually surprisingly good and mine came with a first aid kit. When it comes to fuel economy this car is a star especially on the highway I never get less than 550 miles per tank and have gotten as much as 610 in a trip from Florida to Michigan. In conclusion I highly recommend this car to anyone. I've owned this car for almost 3 years and I bought it used with only 5k miles on the odometer.,,,,
Volkswagen Motor Corp,2013,07/07/2016,Q3 2013,0,5, Great and fun car to drive!  I would recommend this to any two-party couples to drive for fun!,,,,
Volkswagen Motor Corp,2013,07/04/2017,Q3 2013,0.8954,5,Our previous jetta topped out at about 25 mpg but was also a great car.,,,,
Volkswagen Motor Corp,2013,10/01/2016,Q4 2013,0,5, This has been a great car. I am 45 years old this week only owned 4 cars prior 1 Nissan Motor Corp and 3 Volvos. VW Jetta has been great no issues at all. Very afFord Motor Corpable(Volvo out-priced me and stopped selling 4 series). So good that husband bought a 2015 Passat. Husband owned about 1cars since we married 24 years ago. Passat not as good as Jetta sorry to say. Never had any maintenance issues with Jetta. Only issues are it is sometimes hard to get key out of ignition and sometimes difficult to see out of rear window. Gas mileage exceeds what is printed on invoice.,,,,
Volkswagen Motor Corp,2014,02/09/2016,Q1 2014,0.7351,5,I bought it on the spot. I've only had it a month but I can't say anything negative about it. It's a kick to drive.,,,,
Volkswagen Motor Corp,2014,28-03-2016,Q1 2014,0,5,I test drove the TDI as was totally impressed with the ride. This car is tight. My biggest concern was how the TDI would handle acceleration onto the interstate and passing at high speed.... Wow! This car can keep up with anything.,,,,
Volkswagen Motor Corp,2014,20-03-2017,Q1 2014,0.8309,3," Terrific to drive a true driver's car. I'm 6'4"" and I fit in nicely. Excellent gas mileage 30mpg on daily driving! Premium gas only.... The fit and finish is EL CHEAPO. Flimsy upholstery and lots of hard plastic. Rear seats are ""pretend"" it should be classified as a 2+2...Interior components fail having seat railings and the seatbelt changed under warranty. Also several issues with engine oil leaks were fixed under warranty and I am a rather gentle driver so reliability is not all that good at all. It looks beautiful it's designed to accommodate all drivers even very tall ones. It's great on gas and with the GTI engine it's a BLAST!",,,,
Volkswagen Motor Corp,2014,22-08-2014,Q3 2014,-0.6249,4.5, I was looking for a 2 door hatchback on Edmonds.com and frankly didn't know the Beetle was a hatchback. After reading the general reviews I concentrated on the TDI rather than the gas 2.0 Turbo as it requires premium gas. (I have a fairly long commute),,,,
Volkswagen Motor Corp,2014,20-07-2016,Q3 2014,0.8169,4,The fit and finish is excellent and you can't beat the styling.,,,,
Volkswagen Motor Corp,2014,26-10-2015,Q4 2014,0.612,5,Love the styling and ride. Can't beat the mpg.,,,,
Volkswagen Motor Corp,2015,20-02-2015,Q1 2015,-0.0831,5,Mechanically the car is a dream.  Strong excelleration breaking and handling.  The transmission is a lot of fun.  Using either the paddle shifters or the the sport shifter the response is instant.,,,,
Volkswagen Motor Corp,2015,01/12/2016,Q1 2015,0.5908,5,We got the TSI instead of diesel (the purchase was before the emissions scandal) because we found it was snappier. We test drove A LOT of vehicles and are still puzzled by a) how under the radar it is in the US market and b) how reasonable the price is for the quality of drive and interior. Definitely check it out.,,,,
Volkswagen Motor Corp,2015,14-02-2016,Q1 2015,0.8765,5,The side mirrors could include the corner oval that would help see cars right next to you in the blind spot but most cars will probably have electronic warning indicators in the near future.  The trans goes to neutral when you come to a stop so you CANNOT put your left foot on the brake and your right on the accelerator to pull into another lane in heavy traffic.  (As soon as you take your foot off the brake nothing is happening). It's a trade off for better fuel economy-less resistance on the engine when stopped. Occasionally the computer controlling the radio/nav has problems on start-up.  I've had occasions where the radio is on but no sound will come out.  ,,,,
Volkswagen Motor Corp,2015,16-03-2016,Q1 2015,0,4,The Fender stereo setup is decent for the price range.  ,,,,
Volkswagen Motor Corp,2015,06/06/2015,Q2 2015,0.8225,5,My only complaint is the slow system bootup of the electronics my wife's Nissan Motor Corp comes online instantly while the Passat takes as much as a full minute.  I'm hoping the upgrade in the 2016 resolves the glitch.,,,,
Volkswagen Motor Corp,2015,18-06-2015,Q2 2015,0.7469,4.5, The Volkswagen Motor Corpwagen TDI SEL 2.0 is a very good highway car in the $30k range with a strong turbo assisted diesel and great milage.   In eight months I am approaching 18k miles and am averaging 42 mpg which includes a good mix of bumper to bumper stop and go Tollway driving as well as open highway cruising. As pro reviewers stated it's solid  and very roomy.  The radio display is a bit boring with a basic red on black display and the response time is slow from pressing the touch screen to seeing anything happen. ( The screen is not an iPad),,,,
Volkswagen Motor Corp,2015,30-06-2015,Q2 2015,0.9862,4.875,"One nice thing about this car is that my 6'1"" husband can sit in the backseat without his head touching the ceiling. Though he's not crazy tall we've still found that to be rare. ",,,,
Volkswagen Motor Corp,2015,27-04-2016,Q2 2015,0,4,Trunk space is very decent and roomy. Back seat is very spacious.  Seats are comfortable and the combo leather and cloth is a good touch.  The cloth doesn't freeze in the winter or burn you in the summer. The sun roof opening is Ok and the wind screen is a nice touch.  ,,,,
Volkswagen Motor Corp,2015,26-05-2016,Q2 2015,0.9183,4,,,,,
Volkswagen Motor Corp,2015,25-07-2015,Q3 2015,0.9592,5,There are four things I've asked myself about this car but I still give it a 5-star rating and two thumbs up. First why no USB port?... just weird.  I mean they don't even have an iPhone 5 adapter.  If no USB port then they should send an inventory of adapters to dealers to outfit each car. Second why no heated seats on the S trim when even the base Jetta with cloth has them?  I live in Colorado and use the heated seats from time to time.  Now I'll have to pay $450 for a local shop to install them (with most of the cost in labor).  Third (and this applies to all Golfs in general) why not just put a soft plastic upper panel on the back seat passenger doors and match up the quality of everywhere else in the car?  My prior JSW had that.  Lastly I've heard the reasons why they dropped the IRS from the GSW and Golf TDI to accommodate emissions and I find it tuned okay but it just bothers me when I think about it.,,,,
Volkswagen Motor Corp,2015,31-07-2015,Q3 2015,0.971,5, This car is miles ahead of the previous Jetta wagon. I opted for the optional lighting package really gives the car a high end feel.,,,,
Volkswagen Motor Corp,2015,31-07-2015,Q3 2015,0,5, Seeing only two consumer reviews on Edmunds at this point is kind of disappointing for how great this car really is.  I have the S trim so now there's an SEL and SE and an S review. I wasn't willing to buy up to the SE trim at this time but I find a lot of value in the car even at the S level.  I had bought the 2015 Golf TSI SE as well earlier in the year but kept finding that with 3 kids and a dog and road travel the extra space was needed.  However in owning the SE things like the sunroof Fender audio heated seats RSWs etc. were all nice but I really liked how solid and quiet the Golf was to drive.  It made driving easy and that's what opened me up to try the S trim.  It's a real shame this is a niche car all because of the influence of the truck/SUV on American mind sets.,,,,
Volkswagen Motor Corp,2015,14-08-2015,Q3 2015,0.9296,5, I've been driving gas and diesel VWs for 35 years with my previous ride being a 312k mile 2002 Jetta TDI that's never had a major problem and still runs great but time to move on.  I considered a Passat but bigger than I needed and drove like a large car meh styling.  I'd considered the now discontinued Jetta Sportwagen but it had the lesser version of the TDI blob styling and just couldn't get excited.  This new Golf Sportwagen snuck up on me going from being unaware of it to in my garage in about two weeks.,,,,
Volkswagen Motor Corp,2015,24-08-2015,Q3 2015,0.3016,5, ,,,,
Volkswagen Motor Corp,2015,09/08/2015,Q3 2015,0,3,Even though the Golf has historically been positioned as their low end model series in recent years it has enjoyed a rep as their performance series with classic VW Euro handling more sporty everything and even higher end interiors.  ,,,,
Volkswagen Motor Corp,2015,18-09-2015,Q3 2015,0.933,5,Favorite feature? It checks all the boxes!  - Room like an SUV - Drives like a FUN car - Can haul everything you own  - Gets Prius MPG (45 highway) with diesel - Feels luxurious inside: not like a Toyota Motor Corp/Subaru you got loaded but more like an Audi/BMW if that makes sense - More fun than any sub $50K SUV out there - The pleather/leatherette is actually really nice - I can't think of what this car is missing there is detail in everything they did here - I dare someone to find such a nice balance of a car elsewhere ,,,,
Volkswagen Motor Corp,2015,07/07/2016,Q3 2015,0.7003,5, Best car I've ever owned! The utility of an suv the economy of a compact all in a fun to drive package! And only about $20.000 great value!!!!,,,,
Volkswagen Motor Corp,2015,07/07/2016,Q3 2015,0.296,5,"I really wanted a snappy handling car like my old Jetta and previous GTI so as stated above the Golf series is the closest you can get in their line-up.  This thing handles much better than a Passat if not quite my older VWs.  The S version has only 16"" wheels but my experience is that is good enough with good rubber.   ",,,,
Volkswagen Motor Corp,2015,13-07-2016,Q3 2015,0.3612,5, I love my Passat.  The quality is far better than what is being offered by competitors.  The drive is amazing.  This is my 3rd Diesel VW product.  I drive over 30K miles a year and have never had more than routine maintenance performed.  NEVER one quality issue in over 300K miles driven.  And the service is great.  Free loaners they wash your car and the intervals are 10K miles not 5 or less like most cars.  By far the most economical car to own compared to the competition.  My wife was a Honda Motor Corp girl but she is a convert and also has a VW now.  You cannot go wrong with a VW diesel.  ,,,,
Volkswagen Motor Corp,2015,18-08-2016,Q3 2015,0.9496,5," I bought my Sportwagen diesel 3 weeks before they announced the diesel scam. I got an incredible deal on both my trade in and the new car. I soon found out why. But! This is a great car. Lots of room for kids and dogs. It handles beautifully on the road. Turning is very smooth unlike anything I've ever felt. Mileage on diesel fuel is outstanding. I average 40 mpg in the city. On the highway however I get about 50 mpg.  My fuel costs have dropped dramatically. I have and paid for ""pulse"" on the third brake which routinely shows up as broken on my info screen now I just ignore it. I love this car it's easy to get in and out of and completely fills my need for a vehicle. I have tossed around the idea of the buyback but I love this car so much I can't find anything else I want. I consider myself very luck to have the diesel. Winter in Wisconsin has proven to be no issue for the Diesel engine with the right fuel.  So I'm 100% happy with this little wagon!",,,,
Volkswagen Motor Corp,2015,25-09-2016,Q3 2015,-0.4023,5,Also expensive for a car in this seGM Motor Corpent.,,,,
Volkswagen Motor Corp,2015,14-10-2015,Q4 2015,0.25,5, Bought a new fully loaded diesel sportwagen. First and foremost: This car is MUCH faster than its HP suggests. The diesel pulls effortlessly and is very quiet. The gas engine is good but this engine is something I've never experienced before and I come from a 2015 GTI (this is our second VW). The panoramic sunroof makes it feel like your car is almost a convertible. Diesel is so fuel-efficient it is crazy. I was afraid of the UREA scrub but its like adding windshield washer fluid - so simple. The reason I was so drawn to VW in the first place - it feels MUCH more expensive than its price tag suggests and has a soul to it. Its not boring like the cute 'ute competition.,,,,
Volkswagen Motor Corp,2015,15-10-2015,Q4 2015,0,5, We were looking at crossovers since we've recently started a family but they were all so meh in test drives. We ended up test driving this one because it was at the lot next door and we feel just incredibly lucky that we did. We LOVE it. It's zippy and fun with a crazy amount of cargo space (comparable or greater than most crossovers) and is very quiet and smooth to drive. We got the base model because it's already well equipped and the quality of the interior for the price is just incredible. I discovered that we actually like to have a car with subtle elegant styling instead a tank that looks like it's ready to go mud slinging. ,,,,
Volkswagen Motor Corp,2015,31-10-2015,Q4 2015,0.886,5, Quick enough solid feeling high end interior and fuel mileage that rocks! Fun to drive beautiful to look at. Mine had 40 miles on the odometer when I bought it and a few scratches on the interior but I saved 3500 off MSRP. VERY happy after 2800 miles.,,,,
Volkswagen Motor Corp,2015,31-10-2015,Q4 2015,0.6249,4, Let me start by saying I traded in my midlife crisis Mustang for this car.  I am not disappointed in my decision.  I needed a sedan that would allow me to shuttle customers/coworkers/suppliers.  The backseat is the largest in its class the trunk holds plenty of luggage and the style is subtle but refined.,,,,
Volkswagen Motor Corp,2015,23-11-2015,Q4 2015,0.6369,4," Beetle R-line front seats are not comfortable for those of us with ""larger bottoms"" and legs.  ",,,,
Volkswagen Motor Corp,2015,10/06/2016,Q4 2015,0.3182,5,Update: After another 10000 miles I still enjoy the car.  I admit I have shopped a bit recently but cannot find another vehicle that goes toe to toe with the V6 Passat in this price range.  The closest thing I have found are a Mercedes E350 and a Lexus GS350 both of which are too much money for moving up a single Peggy on the board.,,,,
Volkswagen Motor Corp,2016,20-01-2016,Q1 2016,0.6249,5, Considering the options available for this car this is definitely the best bang for the buck out there.  Especially when considering the other vehicles out there that offer dynamic suspension automatic w/ paddle shifters and a 0-60 in under 5 secs (they just don't exist in the Golf R's price range).  ,,,,
Volkswagen Motor Corp,2016,24-01-2016,Q1 2016,0.0516,5,All in all a versatile safe nimble car for young families that is a blast to drive. If you are shopping for a mid range car (the usual Ford Motor Corps Honda Motor Corps Toyota Motor Corps or Subarus) this is a must test drive car. Better yet test drive this right after your top choice from other brands before you decide. You don't have to drive a crossover for added cargo space and worry about rollover later.,,,,
Volkswagen Motor Corp,2016,27-01-2016,Q1 2016,0.9698,3, It felt (and sounded) like we were riding on a corrugated surface - very disappointing!,,,,
Volkswagen Motor Corp,2016,02/06/2016,Q1 2016,0.962,5, Handles great. Awesome acceleration. Great electronics. A super fun car. You can tell that you're in a Golf because some items are obviously spec'd for a lower price point. However this much fun in a practical car cannot be passed up and the lower price point for a VW is still on par with a similarly priced BMW. Only an Audi/Mercedes will get you truly better interior.,,,,
Volkswagen Motor Corp,2016,02/07/2016,Q1 2016,-0.3651,4,One of the things I have come to like a lot about the Golf R is that it is a wolf in sheep's clothing.  It doesn't beg for attention from law enforcement like other performance cars do.  Yet it has plenty of thrill providing capabilities whenever the mood strikes.  And it's practical enough for grocery shopping and driving my kids.,,,,
Volkswagen Motor Corp,2016,02/08/2016,Q1 2016,0.9763,5,Couple of cons to keep in mind - noticeable Turbo lag at the start from 6 speed transmission but brilliant at highway speeds pretty much point and shoot at 4 5 and 6th speeds. No power seats for SE. Come on VW that is lame.,,,,
Volkswagen Motor Corp,2016,04/07/2016,Q2 2016,0.8591,5,The Golf R is a total blast to drive.  It hangs in the curves like it's on rails.  Mine has the DCC suspension.  The best part is that the 'comfort' setting dials everything back enough that my mother would have no problems driving it.  Most of the time I leave the suspension dialed in to the 'race' setting which is fine for most of my driving.  ,,,,
Volkswagen Motor Corp,2016,05/03/2016,Q2 2016,0.9913,4,We've now been driving the new TSI Sportwagen for six months and remain very pleased. It is very comfortable and quiet for long trips and equally adept and nimble in urban driving. The cargo space is cavernous and significantly larger than most comparable small SUV's I've found I can actually carry more than several friends who own larger crossover vehicles. We have also found the driver assist features - something we felt we had no need for - and excellent bonus. VW's adaptive cruise control blind spot sensors and rear collision avoidance and back up camera are all excellent features and perform very well. Our only complaint is that the blind spot warning lights on the side mirrors are quite small and the same orange color as the turn signal indicators making them less visible than they should be.,,,,
Volkswagen Motor Corp,2016,05/06/2016,Q2 2016,-0.9056,5, Love this car. FWIW I'm a 52 year old owner. I love Honda Motor Corps for their reliability. I got 275000 on my cr-v but was taken by the Volvo wagon at the auto show this year. However after reading several reviews and seeing a 10000 price difference between the se golf version and the Volvo I opted for the VW. To keep it short all I can say is it's awesome. Ride handling electronics is awesome. The only downside I see is getting in and out of the vehicle. Mind you I'm over 50 so a lower seat height is difficult compared to sliding your butt in on an SUV. Other than that  I get 10mpg more than my former vehicle fun driving and a quiet ride. Very satisfied.,,,,
Volkswagen Motor Corp,2016,05/06/2016,Q2 2016,0.5719,5," Granted options are limited for the wagon enthusiasts out there but I'm really loving this car.  A lot.  I of course did my homework and drove several cars (Civic Accord Mazda 3 and others) before driving the Sportwagen.  Like the reviews elsewhere have noted it's a drivers car; crisp handling reasonable acceleration solid as a rock and very quiet on the inside.  That this combination of subtly surprising performance is cloaked in a wagon's exterior makes it all the more awesome.  It does seem to search for the right gear at low speeds (<15 mph) but it find it's groove quickly thereafter.  The 1.8 turbo is nicely suited to the car and it never feels under-powered.  The seats are also very comfortable front and back.  The resolution of the 5"" audio display/back-up camera is a little low but it's about the only gripe I have about the car.",,,,
Volkswagen Motor Corp,2016,06/03/2016,Q2 2016,0.6124,5,Overall there is very little that I would have changed about this car.  My 1st complaint is the lack of a sun roof on the R model.  On the flip side a sunroof decreases chassis stiffness and moves the center of gravity higher both of which adversely affect handling.  Supposedly the Euro spec model comes with a sunroof.  I could have sacrificed a little in the handling dept. for a sunroof.,,,,
Volkswagen Motor Corp,2016,06/11/2016,Q2 2016,0.9468,5, I needed a small low wagon so that my two aging golden retrievers could jump in the car easily but still have room. Edmonds price quote was lower than anyone else's and the dealership in st Augustine fl honored it! We are very happy with Edmonds the dealership and the car!,,,,
Volkswagen Motor Corp,2016,18-06-2016,Q2 2016,0.9542,5, We use it for a promotional car for our local business and people love it.,,,,
Volkswagen Motor Corp,2016,25-06-2016,Q2 2016,0,5, I have owned it for a month with only 1500 miles and I must say I love this car. I love the DCC and the ability on how it controls the suspension. I honestly thought it was going to a small improvement but comfort really sorts out the bumpy roads quite well. Race mode makes things fun and tight. You can also custom Taylor the individual mode to how you like it too. Driving this car is very fun and I never want to get out of it. I also have a new BMW 328xi which use to be fun but now drives like a boat compared to the R. If you have the chance to buy one just get it. It's a fast fun rocket that sits 4 comfortable with a very nice refined interior. The DSG transmission shifts awesome and keeps the revs up high while in sport mode. I initially tested out a bunch of performance cars at first but once I drove the R it was a solid choice that ticked all the boxes perfect. All this package for under 40k was a great choice.,,,,
Volkswagen Motor Corp,2016,07/02/2016,Q3 2016,0.9796,5,We also have a Subaru Forester and we find ourselves driving the Sportwagen whenever we can even on longer trips as it's a much more comfortable (and fun) ride.  We find that the cargo area actually holds more of our stuff than does the Subie.  The cargo area is deeper (though not taller) than the Forester and 4 of our travel suitcases fit perfectly in the back.  ,,,,
Volkswagen Motor Corp,2016,08/01/2016,Q3 2016,0.8638,5, This is definitely one of the most stunning and surprising cars that I've ever driven that has a high-quality Porsche feel to it when you're driving. I also love the fact that it is purely a sleeper car. For a mere $800 you can get a stage 1 tune and add almost an extra 100 HP and beat 2015 M3s Porsche Carreras and all sorts of muscle cars from Mustangs to Camaros and Dodge Chargers/Challengers. What's even more amusing is when you add some turns to the track and the Golf R will compete extremely well against anything you throw at it. Even with all the power the gas mileage is pretty high around 25/26 combined mpg (80% city 20% hwy).,,,,
Volkswagen Motor Corp,2016,15-08-2016,Q3 2016,0.9403,5, As owners of a much beloved 2012 Jetta Sportwagen TDI we thought long and hard about purchasing another VW. After evaluating many options we decided on a new 2016 Golf Sportwagen TSI as our second vehicle and as an eventual replacement of the TDI which was due to be returned. So we were in the unusual position of driving the TDI and this new TSI Sportwagens at the same time in a real apples-to-apples comparison. We LOVED our TDI but this new Golf Sportwagen simply slays it. A more responsive engine superior transmission smoother and quieter ride more controlled handling and braking (didn't think we could get better than the TDI) better interior and exterior fit and finish and a slightly higher seat position and more interior and storage space have already convinced us we made the right decision. I'm back to driving the TDI the past week as my wife is driving the new car and it feels like a tank in comparison. It didn't hurt that we got an incredible deal on a 2016 year-end close-out. On the con side the TSI has significantly less torque than the TDI but we're surprised that the TSI actually has better acceleration. ,,,,
Volkswagen Motor Corp,2016,22-08-2016,Q3 2016,0.9555,4," Love the car but not the gas mileage. Had a diesel so probably not fare to compare. Been told have to ""break it in some more"" before I can get better mileage. The USB port is in a tight space in the small storage space. Overall I do like the car a lot",,,,
Volkswagen Motor Corp,2016,09/05/2016,Q3 2016,0.9881,5, Bargain for the roof rack.  What a ripoff at more than $300 extra.  Should be standard.  Good car overall comfortable maneuverable good mileage.  Love the huge roof rack,,,,
Volkswagen Motor Corp,2016,27-09-2016,Q3 2016,0.9989,5, Really happy with my 2016 GolfSportWagen LE.  First and foremost this is a driver's car (it is a Golf after all) -- it is responsive with the turbo kick at low RPM's it has great handling and a sporty (but still comfortable) ride it brakes very well and it really likes windy roads.  Second it has the versatility and functionality for a growing family -- tons of room in the cargo area with easy fold-down rear seats for putting a bike in.  Third it has great features -- panoramic sunroof CarPlay advanced safety features automatic cruise control etc.  It is well designed and has high end touches everywhere.  With all of this the car was a really good value.  The only cons I have found so far are: (A) small fuel tank -- ~13 gallons so the decent fuel economy is offset by having to refuel more often; (B) sometimes rough downshifts when coasting which lead to more engine braking than desired.,,,,
Volkswagen Motor Corp,2016,21-12-2015,Q4 2016,0.8419,5, Great car ! Writing review after owning it for a month. Bought in SF Bay Area. Superb ride quality excellent visibility and top notch fit and finish. Plenty of cargo space. Definite looker like its cousin Audi A4 wagon. Drives as a German car for sure responsive very easy to drive and rock solid feel. Not yet rated for 2016 but based on 2015 Golf safety ratings from last year most likely a top IIHS safety pick and 5 star NHTSA safety rating since no change to body structure. ,,,,
Volkswagen Motor Corp,2016,27-12-2015,Q4 2016,0.9781,5, High performance meets practicality.  It's awesome.  Does everything as advertised.,,,,
Volkswagen Motor Corp,2016,10/01/2016,Q4 2016,0.8658,4, Standout from the crowd.   This car is great value for money. Even base model is well equipped. I got an excellent discount during model year end sale  through Edmunds pricing option. Drives and handles like it's on rails and soaks up bumps easily. Excellent visibility all around. Trunk has tons of space and beats cargo room of any SUV. However back seat height and legroom could be improved. I also wish the seat bottoms provided a little more thigh support.  No automatic trunk release from inside the car.,,,,
